Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117
Asia Pacific,India,Snacks,2023,"Sweet Biscuits, Snack Bars and Fruit Snacks","Sweet Biscuits, Snack Bars and Fruit Snacks",no,1,Retail Value RSP,Duke Wafers,Ravi Foods Pvt Ltd,0.6043947808,0.5500039892,0.4860997996,0.4512091972,0.4843234316,0.4845621952,0.4756532492,0.4270911429,0.4597226328,0.4445274777,Current Prices,Local Currency,INR million,1310.9251708984,1333.2469482422,1303.1315917969,1337.9840087891,1577.4752197266,1737.2336425781,1838.171875,1849.1810302734,2144.7214355469,2158.6599121094,Year-on-Year Exchange Rates,USD million,22.37388898,21.8450811857,20.3173345093,19.8985968652,24.2236077806,25.396910119,26.1027673126,24.9540972042,29.0062530504,27.6808305011,Year-on-Year Exchange Rates,GBP million,14.3140683731,13.2677921005,13.2965102585,14.7440311689,18.8086221247,19.0396402344,20.4532583739,19.4641852561,21.0887802414,20.30297095,Year-on-Year Exchange Rates,EUR million,16.8511690339,16.4653091359,18.3193067377,17.9890305631,21.4935585608,21.5152535298,23.3172904595,21.8966016155,24.5212065489,23.9443225823,Year-on-Year Exchange Rates,CHF million,20.7390315227,19.9925976781,19.5530233666,19.607092477,23.8539403119,24.779250929,25.9354137641,23.4312935168,26.5157666757,24.4868926257,Year-on-Year Exchange Rates,JPY million,2183.6250016202,2312.0388997583,2459.2919601794,2164.8260598302,2717.1957350906,2804.40756078,2845.4539438293,2664.4633047104,3183.5616906617,2962.9549311269,8,9,9,9,9,10,10,10,10,11,Local Currency,INR million,1.7027499234,-2.2587980783,2.6745124753,17.8994075687,10.1274759092,5.8102853841,0.5989187096,15.9822321576,0.6498968272,2017-2022,36.8427145552,6.4741878599
Asia Pacific,India,Snacks,2023,"Sweet Biscuits, Snack Bars and Fruit Snacks","Sweet Biscuits, Snack Bars and Fruit Snacks",no,1,Retail Value RSP,Nabati,Nabati Group,,,,0.0497415187,0.174543389,0.3299712042,0.4576763958,0.4137689982,0.3993568636,0.4313731034,Current Prices,Local Currency,INR million,,,,147.5,568.5,1183,1768.6999511719,1791.5,1863.0999755859,2094.78125,Year-on-Year Exchange Rates,USD million,,,,2.1936308792,8.7298493511,17.2944755008,25.1162385297,24.1757104412,25.1974678177,26.86170452,Year-on-Year Exchange Rates,GBP million,,,,1.6253890802,6.7783642774,12.9653800417,19.680247304,18.8570439105,18.3196313059,19.7021692147,Year-on-Year Exchange Rates,EUR million,,,,1.9831193726,7.7459778062,14.6511927365,22.4360360737,21.2135865294,21.3013487745,23.2357666477,Year-on-Year Exchange Rates,CHF million,,,,2.1614952954,8.5966263671,16.8738695421,24.9552099464,22.7004071793,23.0340049889,23.7622810594,Year-on-Year Exchange Rates,JPY million,,,,238.6514649857,979.2393288224,1909.7109698378,2737.9127708135,2581.3513832569,2765.5310427929,2875.2757205996,,,,17,14,13,11,11,11,12,Local Currency,INR million,,,,285.4237288136,108.0914687775,49.5097169207,1.2890851732,3.9966494885,12.4352572299,2017-2022,268.4751539138,29.8020769991
Asia Pacific,India,Snacks,2023,"Sweet Biscuits, Snack Bars and Fruit Snacks","Sweet Biscuits, Snack Bars and Fruit Snacks",no,1,Retail Value RSP,Lion,Lion Dates Impex Pvt Ltd,0.3734460084,0.3619948286,0.3525079996,0.3414460181,0.3430506672,0.346009534,0.3540671974,0.3343410504,0.345576257,0.3499120284,Current Prices,Local Currency,INR million,810,877.5,945,1012.5,1117.3399658203,1240.5,1368.3000488281,1447.5999755859,1612.1999511719,1699.1999511719,Year-on-Year Exchange Rates,USD million,13.8244733385,14.3777255712,14.7336471867,15.0579746796,17.1578004847,18.135077649,19.4304016257,19.5348913449,21.8041741815,21.7891042364,Year-on-Year Exchange Rates,GBP million,8.8444372262,8.73243144,9.6423126209,11.157331822,13.322317168,13.5955654622,15.2250150338,15.2372069799,15.852562441,15.9815851739,Year-on-Year Exchange Rates,EUR million,10.4120717341,10.8369336872,13.284725024,13.6129380661,15.22408193,15.3633174891,17.3569458375,17.1413828312,18.4327378585,18.8478933317,Year-on-Year Exchange Rates,CHF million,12.8143206846,13.1584808693,14.1793869458,14.8373829602,16.8959616731,17.6940280363,19.3058268394,18.3427903313,19.9320606543,19.2749800562,Year-on-Year Exchange Rates,JPY million,1349.2274697114,1521.7091906438,1783.4199684814,1638.2007342239,1924.614315209,2002.5329316008,2118.1015895371,2085.8298628978,2393.1023941712,2332.304799868,11,11,11,11,10,12,13,13,12,13,Local Currency,INR million,8.3333333333,7.6923076923,7.1428571429,10.3545645255,11.0226106599,10.3023013969,5.7955071204,11.3705428545,5.3963529733,2017-2022,52.0754652255,8.7456342862
Asia Pacific,India,Snacks,2023,"Sweet Biscuits, Snack Bars and Fruit Snacks","Sweet Biscuits, Snack Bars and Fruit Snacks",no,1,Retail Value RSP,Del Monte,Del Monte Pacific Ltd,,0.1489232349,0.1783056394,0.200180102,0.2293779542,0.2609366581,0.293599147,0.3005605167,0.3037383518,0.3162369279,Current Prices,Local Currency,INR million,,361.0000152588,478.0000152588,593.5999908447,747.1000061035,935.5000152588,1134.620010376,1301.3400421143,1417.015625,1535.6710510254,Year-on-Year Exchange Rates,USD million,,5.9149392029,7.452575217,8.8280628464,11.4724195312,13.6762316948,16.1120526986,17.5611610626,19.1644066749,19.6921478138,Year-on-Year Exchange Rates,GBP million,,3.5924876161,4.877275746,6.5412267332,8.9078557485,10.2528429644,12.6248674262,13.6976981952,13.9333391363,14.4435371977,Year-on-Year Exchange Rates,EUR million,,4.4582714831,6.719681232,7.9808789249,10.179454822,11.5859602946,14.392704351,15.4094834427,16.2011402729,17.0339954061,Year-on-Year Exchange Rates,CHF million,,5.4133467745,7.1722192344,8.698736187,11.2973432037,13.3436223281,16.0087529541,16.4895053501,17.5189444492,17.4199798328,Year-on-Year Exchange Rates,JPY million,,626.0251179964,902.0897059756,960.4305588515,1286.8772357784,1510.1729851421,1756.3694816471,1875.0856365053,2103.3764963834,2107.8466726972,,13,13,13,12,14,14,14,14,14,Local Currency,INR million,,32.4099709293,24.1840945389,25.8591673899,25.2175087159,21.2848735296,14.6939089928,8.888959007,8.3736145129,2017-2022,105.5509354142,15.500507237
Asia Pacific,India,Snacks,2023,"Sweet Biscuits, Snack Bars and Fruit Snacks","Sweet Biscuits, Snack Bars and Fruit Snacks",no,1,Retail Value RSP,Groves,Grove Ltd,0.0984787396,0.1110262026,0.1254923975,0.1384098862,0.1470217145,0.1547433933,0.1640850233,0.1570012615,0.1558214247,0.1585453607,Current Prices,Local Currency,INR million,213.5992279053,269.1350402832,336.4187927246,410.4309387207,478.8599853516,554.7800292969,634.1099853516,679.7700195313,726.9460449219,769.9085693359,Year-on-Year Exchange Rates,USD million,3.6455516436,4.4097433057,5.2451595756,6.1039591931,7.3533430649,8.1104223373,9.0046124758,9.1732755561,9.8315709367,9.872656869,Year-on-Year Exchange Rates,GBP million,2.3323024232,2.6782943446,3.4326509746,4.5227794304,5.7095645006,6.0802484526,7.0557141822,7.1551510507,7.1479704239,7.2412663197,Year-on-Year Exchange Rates,EUR million,2.7456919547,3.3237590706,4.7293451368,5.5181935301,6.5246065414,6.8708276717,8.0437128393,8.0493218696,8.3113796608,8.5399923534,Year-on-Year Exchange Rates,CHF million,3.3791716103,4.0357929103,5.047843638,6.0145392756,7.2411264313,7.9131748427,8.9468809015,8.6134838022,8.9874290402,8.7335056176,Year-on-Year Exchange Rates,JPY million,355.7949948135,466.718249941,634.8952303889,664.0674223807,824.8347065182,895.5786202833,981.5897975483,979.4726654834,1079.0574204343,1056.7687754954,14,14,14,14,15,16,16,15,15,15,Local Currency,INR million,26.0000061435,24.9999971652,22.0000034471,16.6724874212,15.8543303403,14.2993532329,7.200648978,6.9399979457,5.9100018102,2017-2022,60.7794747708,9.9628838841
Asia Pacific,India,Snacks,2023,"Sweet Biscuits, Snack Bars and Fruit Snacks","Sweet Biscuits, Snack Bars and Fruit Snacks",no,1,Retail Value RSP,Banano,Tierra Food India Pvt Ltd,0.0636425735,0.0785849287,0.0923771471,0.1102372449,0.1223277418,0.1343035797,0.1476457358,0.1472015319,0.1515048032,0.1485149284,Current Prices,Local Currency,INR million,138.0399932861,190.4951934814,247.6437530518,326.8897705078,398.4299926758,481.5,570.5800170898,637.3400268555,706.8079223633,721.200012207,Year-on-Year Exchange Rates,USD million,2.3559632183,3.1212394467,3.8610536354,4.8615287776,6.1182652823,7.039129293,8.102461811,8.6006965905,9.5592131986,9.2480594944,Year-on-Year Exchange Rates,GBP million,1.507266735,1.8957107883,2.5268343762,3.6021902605,4.750578064,5.2771179122,6.3488189931,6.7085396999,6.949954759,6.7831448645,Year-on-Year Exchange Rates,EUR million,1.7744226077,2.3525741077,3.4813536119,4.3949927905,5.4287245041,5.9632707545,7.2378324192,7.5468980231,8.0811348119,7.9997065039,Year-on-Year Exchange Rates,CHF million,2.1838132608,2.856555395,3.7158059251,4.7903098378,6.0248967115,6.8679359125,8.0505142256,8.0758460068,8.7384560266,8.1809770782,Year-on-Year Exchange Rates,JPY million,229.9350010623,330.3456258623,467.3574754097,528.8998143765,686.2943159376,777.2830363287,883.2466549944,918.3357856145,1049.1649810541,989.9118988176,15,15,15,15,16,17,18,17,17,16,Local Currency,INR million,38.0000019897,30.000000801,32.0000066545,21.8851211088,20.8493358561,18.5005227601,11.700376418,10.8996599273,2.0362094691,2017-2022,81.0104724706,12.6006092571
Asia Pacific,India,Snacks,2023,"Sweet Biscuits, Snack Bars and Fruit Snacks","Sweet Biscuits, Snack Bars and Fruit Snacks",no,1,Retail Value RSP,Yoga Bar,Sproutlife Foods Pvt Ltd,,,,0.0144132373,0.0296923324,0.0594645493,0.090016334,0.1159430817,0.1302630881,0.1477509391,Current Prices,Local Currency,INR million,,,,42.7399997711,96.7099990845,213.1900024414,347.8699951172,501.9999847412,607.7099914551,717.490020752,Year-on-Year Exchange Rates,USD million,,,,0.635632429,1.4850725114,3.1166604178,4.9398914547,6.7743266942,8.2189647109,9.2004856991,Year-on-Year Exchange Rates,GBP million,,,,0.4709771452,1.1530969271,2.3365083709,3.8707342808,5.2839719539,5.9755370781,6.7482510638,Year-on-Year Exchange Rates,EUR million,,,,0.5746340443,1.3177018585,2.6403109174,4.4127460705,5.9443037198,6.9481201499,7.9585544764,Year-on-Year Exchange Rates,CHF million,,,,0.6263207351,1.4624093722,3.0408624589,4.9082201628,6.3609288627,7.5132817124,8.13889256,Year-on-Year Exchange Rates,JPY million,,,,69.1522953143,166.5826466032,344.1515522587,538.4959170622,723.3259028784,902.0669145014,984.8196017797,,,,18,18,19,19,19,19,17,Local Currency,INR million,,,,126.275151152,120.442564843,63.1736906672,44.3067789081,21.0577709018,18.0645424364,2017-2022,641.8984877926,49.3031247661
Asia Pacific,India,Snacks,2023,"Sweet Biscuits, Snack Bars and Fruit Snacks","Sweet Biscuits, Snack Bars and Fruit Snacks",no,1,Retail Value RSP,A1 Chips,A1 Chips & Exports India Pvt Ltd,0.0471548137,0.0590699427,0.0774491213,0.0945235714,0.1127346056,0.1327136897,0.1529038282,0.143094705,0.1312623427,0.1248431555,Current Prices,Local Currency,INR million,102.2782363892,143.1895446777,207.6248474121,280.293548584,367.1844787598,475.799987793,590.9000244141,619.5586547852,612.3717651367,606.248046875,Year-on-Year Exchange Rates,USD million,1.7456083359,2.3461424251,3.2371124328,4.1685463283,5.6384611849,6.9557998581,8.3910139482,8.3607427516,8.2820127995,7.774012633,Year-on-Year Exchange Rates,GBP million,1.1167820264,1.4249491531,2.1185012557,3.0887191399,4.3780301742,5.2146472237,6.5749188293,6.5213758071,6.0213757213,5.7019803884,Year-on-Year Exchange Rates,EUR million,1.3147263384,1.7683596585,2.918771435,3.7685123133,5.0029952916,5.892677367,7.4955925989,7.3363444786,7.0014195265,6.7246344447,Year-on-Year Exchange Rates,CHF million,1.6180569385,2.1471873326,3.1153365619,4.1074792312,5.5524147259,6.7866330703,8.3372163587,7.8505351577,7.5709164715,6.8770123284,Year-on-Year Exchange Rates,JPY million,170.3661803579,248.3109357723,391.8331204525,453.508244038,632.4740238078,768.081535196,914.7016270597,892.7148147019,908.9867148342,832.1299848567,16,16,16,16,17,18,17,18,18,18,Local Currency,INR million,40.000013427,45.0000053282,35.0000022048,30.9999750671,29.5806373407,24.1908448033,4.8499964777,-1.1600014935,-1.0000000997,2017-2022,65.1072095756,10.5485899513
Asia Pacific,India,Snacks,2023,"Sweet Biscuits, Snack Bars and Fruit Snacks","Sweet Biscuits, Snack Bars and Fruit Snacks",no,1,Retail Value RSP,Cadbury,Mondelez International Inc,0.374022314,,,,,,,0.0257522988,0.0672846969,0.0960034114,Current Prices,Local Currency,INR million,811.25,,,,,,,111.5,313.8999938965,466.200012207,Year-on-Year Exchange Rates,USD million,13.8458074023,,,,,,,1.5046562736,4.2453357833,5.9781549864,Year-on-Year Exchange Rates,GBP million,8.8580860491,,,,,,,1.1736312565,3.0865397619,4.3847783764,Year-on-Year Exchange Rates,EUR million,10.428139746,,,,,,,1.3202985755,3.5889073791,5.171191357,Year-on-Year Exchange Rates,CHF million,12.8340958708,,,,,,,1.4128358362,3.8808298643,5.2883687592,Year-on-Year Exchange Rates,JPY million,1351.3096108684,,,,,,,160.6590450646,465.9439583644,639.9014579886,10,,,,,,,20,20,19,Local Currency,INR million,,,,,,,,181.5246582031,48.5186432851,2017-2022,,
Asia Pacific,India,Snacks,2023,"Sweet Biscuits, Snack Bars and Fruit Snacks","Sweet Biscuits, Snack Bars and Fruit Snacks",no,1,Retail Value RSP,Horlicks,Unilever Group,,,,,,,,0.1488783065,0.1524012718,,Current Prices,Local Currency,INR million,,,,,,,,644.5999755859,710.9901733398,,Year-on-Year Exchange Rates,USD million,,,,,,,,8.6986672398,9.6157759896,,Year-on-Year Exchange Rates,GBP million,,,,,,,,6.7849567649,6.9910783148,,Year-on-Year Exchange Rates,EUR million,,,,,,,,7.6328648389,8.1289516698,,Year-on-Year Exchange Rates,CHF million,,,,,,,,8.1678380762,8.7901623178,,Year-on-Year Exchange Rates,JPY million,,,,,,,,928.7965607737,1055.3729919263,,,,,,,,,16,16,,Local Currency,INR million,,,,,,,,10.2994415558,,2017-2022,,
Asia Pacific,India,Snacks,2023,"Sweet Biscuits, Snack Bars and Fruit Snacks","Sweet Biscuits, Snack Bars and Fruit Snacks",no,1,Retail Value RSP,Horlicks,GlaxoSmithKline Plc,0.3288254091,0.288028255,0.2599233543,0.2316774464,0.208776613,0.1878018662,0.1710690691,,,,Current Prices,Local Currency,INR million,713.2184448242,698.200012207,696.799987793,687,680,673.299987793,661.0999755859,,,,Year-on-Year Exchange Rates,USD million,12.1726782407,11.4399181416,10.8639208252,10.2171146715,10.4420361631,9.8430854975,9.3878810071,,,,Year-on-Year Exchange Rates,GBP million,7.7876737825,6.948129616,7.1098024514,7.5704562585,8.1078059958,7.3791971461,7.3560306278,,,,Year-on-Year Exchange Rates,EUR million,9.1680019872,8.622617929,9.795551571,9.2366305693,9.2651977277,8.3386710825,8.3860820434,,,,Year-on-Year Exchange Rates,CHF million,11.2832220619,10.4698022833,10.4552345511,10.0674391048,10.282684133,9.6036992026,9.3276921704,,,,Year-on-Year Exchange Rates,JPY million,1188.0171822984,1210.7776358781,1315.0127113943,1111.5495352215,1171.2977020215,1086.9047951647,1023.3697720984,,,,13,12,12,12,13,15,15,,,,Local Currency,INR million,-2.1057268956,-0.2005191048,-1.4064276643,-1.018922853,-0.9852959128,-1.8119727355,,,,2017-2022,,
Asia Pacific,India,Snacks,2023,"Sweet Biscuits, Snack Bars and Fruit Snacks","Sweet Biscuits, Snack Bars and Fruit Snacks",no,1,Retail Value RSP,Private label,Private Label,0.13788708,0.13708775,0.1314910792,0.131641351,0.1336348993,0.1359353072,0.1421754548,0.1405313354,0.1556530277,0.1477755488,Current Prices,Local Currency,INR million,299.0754547119,332.3099975586,352.5,390.3600006104,435.2581939697,487.3500061035,549.4400024414,608.4600067139,726.1604309082,717.6095275879,Year-on-Year Exchange Rates,USD million,5.104395864,5.4448569225,5.495884268,5.8054627211,6.6837967672,7.1246515139,7.8022652457,8.2109701018,9.8209459117,9.2020181538,Year-on-Year Exchange Rates,GBP million,3.2656223273,3.3069792257,3.5967356602,4.3016059821,5.1896896982,5.3412324957,6.113594971,6.4045532037,7.1402455786,6.7493750684,Year-on-Year Exchange Rates,EUR million,3.8444383807,4.1039560195,4.9554133026,5.2483422339,5.9305194555,6.0357217832,6.9696704107,7.2049226917,8.3023975137,7.959880072,Year-on-Year Exchange Rates,CHF million,4.7314182538,4.9831279152,5.2891364004,5.7204156261,6.5817978307,6.9513782116,7.7522423206,7.7099022633,8.9777162833,8.1402481932,Year-on-Year Exchange Rates,JPY million,498.1738506343,576.2725668692,665.243956497,631.5931255422,749.73076821,786.7266718566,850.5223277037,876.7229025885,1077.8912779991,984.9836356633,,,,,,,,,,,Local Currency,INR million,11.1124274236,6.0756530317,10.7404257051,11.5017402626,11.9680256123,12.7403294471,10.7418469733,19.3439869335,-1.1775501606,2017-2022,64.8698490988,10.5167864119
Asia Pacific,India,Snacks,2023,"Sweet Biscuits, Snack Bars and Fruit Snacks","Sweet Biscuits, Snack Bars and Fruit Snacks",no,1,Retail Value RSP,Others,Others,18.6608741422,19.5428940622,22.1499019031,21.8655385411,22.0210472911,21.4744060673,22.834606765,22.3602460091,22.0723539848,22.287018175,Current Prices,Local Currency,INR million,40475.2165328349,47373.299795543,59379.2405336778,64838.5296553981,71724.0879655743,76989.2101400967,88244.8128033447,96813.3932094376,102973.069737768,108227.4889762944,Year-on-Year Exchange Rates,USD million,690.8006812678,776.205474485,925.7913018361,964.2833953704,1101.390471035,1125.5181814,1253.1112277765,1306.4652866657,1392.6577450505,1387.8178591763,Year-on-Year Exchange Rates,GBP million,441.9512491858,471.4348633074,605.8764025591,714.4938174947,855.183809489,843.7822219592,981.8961877114,1019.0423705687,1012.521441011,1017.9183633078,Year-on-Year Exchange Rates,EUR million,520.2850098679,585.0499241336,834.7480239433,871.7460627141,977.2615541803,953.4942995726,1119.3893017664,1146.3908981597,1177.3202198512,1200.4827132739,Year-on-Year Exchange Rates,CHF million,640.3239560863,710.3825174654,890.9642625159,950.1571309346,1084.5825607044,1098.1452984392,1245.0771136901,1226.739294592,1273.0836955288,1227.6852351079,Year-on-Year Exchange Rates,JPY million,67420.0913439742,82152.0064843321,112061.5061174821,104907.1870493539,123544.4991377453,124283.2959963561,136601.2362765362,139497.2852241001,152850.2091477459,148551.9652016148,,,,,,,,,,,Local Currency,INR million,17.0427334394,25.3432646447,9.1939355786,10.6195472766,7.3408004533,14.6197144285,9.7100102928,6.3624218965,5.1027120507,2017-2022,50.8942003253,8.5761679039
Asia Pacific,India,Snacks,2023,"Sweet Biscuits, Snack Bars and Fruit Snacks","Sweet Biscuits, Snack Bars and Fruit Snacks",no,1,Retail Value RSP,Total,Total,100,100,100,100,100,100,100,100,100,100,Current Prices,Local Currency,INR million,216898.823840269,242406.7778534043,268079.0226229112,296532.9645709407,325706.9794069196,358516.1326407071,386452.0799999999,432971.0557308002,466525.0920156001,485607.7566154545,Year-on-Year Exchange Rates,USD million,3701.86667571,3971.8041351173,4179.663214255,4410.0601206633,5001.5353787495,5241.2075000907,5487.7723127452,5842.8037246827,6309.5116452339,6227.0234998529,Year-on-Year Exchange Rates,GBP million,2368.3309035634,2412.3083398313,2735.3457600424,3267.6707969065,3883.4838242915,3929.2459093596,4300.0354585234,4557.384431977,4587.2834483651,4567.3151756466,Year-on-Year Exchange Rates,EUR million,2788.1063121808,2993.6708568895,3768.6307939255,3986.8492654526,4437.8523022191,4440.1428220354,4902.161501112,5126.9154091377,5333.9132774874,5386.4662551327,Year-on-Year Exchange Rates,CHF million,3431.3717096285,3634.9913948444,4022.4298347457,4345.4549685457,4925.2088075907,5113.7400261357,5452.588373871,5486.2513323641,5767.7749115633,5508.5217119032,Year-on-Year Exchange Rates,JPY million,361291.174411594,420367.6600955821,505923.2614567984,479783.2299078541,561029.1713407299,578750.7957462196,598220.2263523637,623862.9269444033,692496.1843795716,666540.3331881238,,,,,,,,,,,Local Currency,INR million,11.7603007529,10.590563926,10.6140128644,9.8383715545,10.0732116007,7.7921032879,12.0374499552,7.7497181026,4.0903833312,2017-2022,49.0934451266,8.3157746493
Asia Pacific,India,Snacks,2023,"Sweet Biscuits, Snack Bars and Fruit Snacks","Sweet Biscuits, Snack Bars and Fruit Snacks",no,1,Retail Value RSP,Britannia,Britannia Industries Ltd,28.0292440367,28.4241641063,28.7316779078,27.9185489294,27.4700281001,28.2477392539,27.7323903688,27.6569291887,27.1668346224,27.2820187063,Current Prices,Fixed 2022 Exchange Rates,USD million,779.5849947768,883.5423079071,987.6855732198,1061.599513996,1147.3107377442,1298.6355525032,1374.2882822514,1535.5279002961,1625.2079413693,1698.8577160749,Fixed 2022 Exchange Rates,GBP million,571.7997334416,648.0489741728,724.4346046616,778.6480283634,841.5143677883,952.5060996995,1007.9948674336,1126.2587786632,1192.0361139431,1246.0557805951,Fixed 2022 Exchange Rates,EUR million,674.3524040775,764.2769979326,854.3624431409,918.2990812127,992.4405413207,1123.3387157506,1188.7794316733,1328.2540557227,1405.8286007698,1469.5367313333,Fixed 2022 Exchange Rates,CHF million,689.6329956203,781.5952495773,873.7219997232,939.1074198341,1014.9288997083,1148.7931813622,1215.7167612061,1358.3518318526,1437.6841891799,1502.8359238815,Fixed 2022 Exchange Rates,JPY million,83446.7450105574,94574.3314301113,105721.8221634448,113633.5672714209,122808.0930519035,139005.8948510216,147103.7598573369,164362.8417826316,173962.189602439,181845.6583853515,,,,,,,,,,,,,2,2,2,2,2,1,1,1,1,1,Fixed 2022 Exchange Rates,USD million,13.3349556273,11.7870151073,7.4835497025,8.0737813665,13.1895230979,5.8255551068,11.7325906163,5.8403394074,4.5317139322,2017-2022,48.0730250477,8.167100873
Asia Pacific,India,Snacks,2023,"Sweet Biscuits, Snack Bars and Fruit Snacks","Sweet Biscuits, Snack Bars and Fruit Snacks",no,1,Retail Value RSP,Parle,Parle Products Pvt Ltd,33.6919764464,32.2688173605,29.5640807395,28.3319928649,28.1399859534,27.2415854364,26.0765159818,26.2960812898,26.3665066184,25.4018080366,Current Prices,Fixed 2022 Exchange Rates,USD million,937.0841128503,1003.0502658774,1016.3004097988,1077.3206706376,1175.2921375496,1252.3795634155,1292.230849168,1459.9728774473,1577.3297308283,1581.776555829,Fixed 2022 Exchange Rates,GBP million,687.3201120213,735.7040970516,745.422638087,790.1789752612,862.0377963525,918.5788660975,947.8084622586,1070.8416756987,1156.9190347171,1160.180633346,Fixed 2022 Exchange Rates,EUR million,810.5914410325,867.6531266468,879.114694619,931.8981112699,1016.6448607402,1083.3266097542,1117.7985538435,1262.8978576947,1364.4132495284,1368.2598180871,Fixed 2022 Exchange Rates,CHF million,828.9591618913,887.3138455068,899.0351286333,953.0145991949,1039.6816806094,1107.8744149241,1143.1274813081,1291.5146850494,1395.3303804463,1399.2641109142,Fixed 2022 Exchange Rates,JPY million,100305.4439764483,107366.4582184636,108784.7530658114,115316.3592162786,125803.2209087047,134054.6557270393,138320.3356757454,156275.4353187065,168837.3079624096,169313.2959232177,,,,,,,,,,,,,1,1,1,1,1,2,2,2,2,2,Fixed 2022 Exchange Rates,USD million,7.0395124752,1.3209850366,6.0041558825,9.0939930498,6.5590012392,3.1820453572,12.9808097669,8.0382899706,0.2819210793,2017-2022,34.5858195841,6.1206400539
Asia Pacific,India,Snacks,2023,"Sweet Biscuits, Snack Bars and Fruit Snacks","Sweet Biscuits, Snack Bars and Fruit Snacks",no,1,Retail Value RSP,Sunfeast,ITC Group,10.4598538202,10.4614648905,10.4803797611,10.4571172241,10.4838097961,10.3747632605,10.3108773633,11.0201130631,11.8578209468,12.2424960028,Current Prices,Fixed 2022 Exchange Rates,USD million,290.9227617816,325.1862323501,360.2755093221,397.6306430147,437.8658626665,476.9598125286,510.9591258316,611.8427305245,709.3732132552,762.3431030621,Fixed 2022 Exchange Rates,GBP million,213.382195339,238.5133144205,264.2501351054,291.6488865324,321.1600854729,349.8342008806,374.7715693703,448.7663469232,520.3017207457,559.1533778132,Fixed 2022 Exchange Rates,EUR million,251.6524370309,281.290839392,311.6435763508,343.9563124591,378.7603649775,412.5772024628,441.9871049321,529.2528961062,613.6181878203,659.4379159761,Fixed 2022 Exchange Rates,CHF million,257.3547939555,287.6647922326,318.7053116814,351.7502431806,387.3429434555,421.9260587472,452.0023794041,541.2455831336,627.5225630915,674.3805503924,Fixed 2022 Exchange Rates,JPY million,31140.360169585,34807.9206163199,38563.8753457035,42562.3672830329,46869.143500152,51053.7582470452,54693.0433111992,65491.6201090591,75931.2788732851,81601.1736475198,,,,,,,,,,,,,3,3,3,3,3,3,3,3,3,3,Fixed 2022 Exchange Rates,USD million,11.7775145399,10.7905173963,10.3684909815,10.1187421942,8.9282936158,7.1283392038,19.743967686,15.9404497046,7.467139838,2017-2022,74.1042561344,11.7279621555
