Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116
Region,Country,Industry,Edition,Category,Subcategory,Lowest Level,Hierarchy level,Data Type,National Brand Owner,2013 (%),2014 (%),2015 (%),2016 (%),2017 (%),2018 (%),2019 (%),2020 (%),2021 (%),2022 (%),Current/Constant,Currency Conversion,Unit,Unit 2013,Unit 2014,Unit 2015,Unit 2016,Unit 2017,Unit 2018,Unit 2019,Unit 2020,Unit 2021,Unit 2022,Currency Conversion,Unit,Unit 2013,Unit 2014,Unit 2015,Unit 2016,Unit 2017,Unit 2018,Unit 2019,Unit 2020,Unit 2021,Unit 2022,Currency Conversion,Unit,Unit 2013,Unit 2014,Unit 2015,Unit 2016,Unit 2017,Unit 2018,Unit 2019,Unit 2020,Unit 2021,Unit 2022,Currency Conversion,Unit,Unit 2013,Unit 2014,Unit 2015,Unit 2016,Unit 2017,Unit 2018,Unit 2019,Unit 2020,Unit 2021,Unit 2022,Currency Conversion,Unit,Unit 2013,Unit 2014,Unit 2015,Unit 2016,Unit 2017,Unit 2018,Unit 2019,Unit 2020,Unit 2021,Unit 2022,Currency Conversion,Unit,Unit 2013,Unit 2014,Unit 2015,Unit 2016,Unit 2017,Unit 2018,Unit 2019,Unit 2020,Unit 2021,Unit 2022,Rank 2013,Rank 2014,Rank 2015,Rank 2016,Rank 2017,Rank 2018,Rank 2019,Rank 2020,Rank 2021,Rank 2022,Currency Conversion,Unit,Growth% 2013-2014,Growth% 2014-2015,Growth% 2015-2016,Growth% 2016-2017,Growth% 2017-2018,Growth% 2018-2019,Growth% 2019-2020,Growth% 2020-2021,Growth% 2021-2022,Historic Period Growth Years,Historic PGrowth%,Historic CAGR%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Asia Pacific,India,Snacks,2023,Ice Cream,Single Portion Water Ice Cream,yes,3,Retail Value RSP,Gujarat Co-operative Milk Marketing Federation Ltd,9.6670111417,9.6330100422,9.5014971352,9.3032849082,9.1111416475,8.9615916802,8.70236498,7.2845091395,7.4639155089,8.344624653,Current Prices,Local Currency,INR million,434.2974853516,487.299987793,545.7760009766,627.6423950195,724.2993164063,837.5100097656,953.25,428.9599914551,480.3999938965,662.4085083008,Year-on-Year Exchange Rates,USD million,7.4122642064,7.9843481428,8.5092815252,9.3343439921,11.1222936101,12.2436993623,13.5365268499,5.7886757155,6.4971625487,8.494166931,Year-on-Year Exchange Rates,GBP million,4.7421195638,4.8493603808,5.5688283835,6.9163599672,8.6359975593,9.1788973503,10.606771222,4.5151646077,4.7237136401,6.2301896772,Year-on-Year Exchange Rates,EUR million,5.5826377425,6.018048608,7.6724699447,8.4385748653,9.868788795,10.3723758004,12.0920178536,5.079419423,5.4925489535,7.3475784282,Year-on-Year Exchange Rates,CHF million,6.8706509257,7.3072678826,8.1891736546,9.1976005698,10.9525604241,11.9459295393,13.4497396608,5.4354264413,5.9393140471,7.5140720065,Year-on-Year Exchange Rates,JPY million,723.4149348925,845.0471453278,1029.9976914916,1015.5103529393,1247.6031248271,1351.9882104804,1475.612269367,618.0834313728,713.0916824044,909.2152705853,2,2,2,2,2,2,2,2,2,2,Local Currency,INR million,12.2041928008,12.000003006,14.9999988817,15.3999988136,15.630374183,13.819535156,-55.0002631571,11.9917949147,37.8868685922,2017-2022,-8.5449215129,-1.7705832536
Asia Pacific,India,Snacks,2023,Ice Cream,Single Portion Water Ice Cream,yes,3,Retail Value RSP,Vadilal Industries Ltd,7.1207089976,7.3840551382,7.7270504457,7.1396153711,6.5204704433,5.9481207291,5.6239231377,5.3490943408,5.3338096079,6.1159990436,Current Prices,Local Currency,INR million,319.9030151367,373.5332946777,443.8499145508,481.671295166,518.3513183594,555.8845825195,616.0399780273,314.9899902344,343.299987793,485.4969482422,Year-on-Year Exchange Rates,USD million,5.4598650662,6.1202953875,6.9201354972,7.1634510286,7.9597694287,8.1265699862,8.7480112281,4.2506875779,4.642955562,6.2256025869,Year-on-Year Exchange Rates,GBP million,3.4930396739,3.7172124061,4.5288250083,5.3078187351,6.1804293043,6.0923540758,6.854649998,3.3155345114,3.3756262606,4.5662729831,Year-on-Year Exchange Rates,EUR million,4.1121643723,4.6130547514,6.239602187,6.4760113672,7.0626874368,6.8845073185,7.8144940077,3.7298729633,3.9250458215,5.3852371447,Year-on-Year Exchange Rates,CHF million,5.0609133629,5.6012885608,6.6598091897,7.0585100912,7.838298348,7.9289297768,8.69192481,3.9912927914,4.2443098788,5.5072647502,Year-on-Year Exchange Rates,JPY million,532.8665872419,647.7595983163,837.6410588557,779.3326117487,892.8583941679,897.3616950137,953.6177812722,453.8653904569,509.5844483242,666.388238727,3,3,3,3,3,3,3,3,3,3,Local Currency,INR million,16.7645433158,18.824726169,8.5212093943,7.6151565521,7.2408929679,10.8215621371,-48.8685797238,8.9875864111,41.4206133136,2017-2022,-6.3382437651,-1.3010666154
Asia Pacific,India,Snacks,2023,Ice Cream,Single Portion Water Ice Cream,yes,3,Retail Value RSP,Hatsun Agro Products Ltd,3.0837795159,3.226551667,3.4418519079,3.3811761344,3.5785587906,3.891199566,4.132310994,4.2277869275,4.2167082625,4.4063687657,Current Prices,Local Currency,INR million,138.5410308838,163.2198638916,197.7035980225,228.1096954346,284.4811096191,363.6539916992,452.6499938965,248.9600067139,271.3999938965,349.783996582,Year-on-Year Exchange Rates,USD million,2.3645145528,2.6743366505,3.0824286358,3.3924642153,4.36847358,5.3163187238,6.4278088602,3.3596344034,3.6705451675,4.4853343813,Year-on-Year Exchange Rates,GBP million,1.5127375937,1.6242806508,2.0172697338,2.5136746309,3.3919377151,3.9855555419,5.0366167626,2.6205134125,2.6686425258,3.2898439822,Year-on-Year Exchange Rates,EUR million,1.7808631502,2.0157297338,2.7792994032,3.066906821,3.8761378389,4.5037740674,5.741884928,2.9479958944,3.102992863,3.8798797353,Year-on-Year Exchange Rates,CHF million,2.1917397503,2.4475503778,2.966471764,3.342766329,4.3018079294,5.1870245261,6.3865980335,3.1546154193,3.3553909588,3.9677964641,Year-on-Year Exchange Rates,JPY million,230.7695858649,283.0463441362,373.1095709565,369.0760202909,490.0177499492,587.0448158692,700.6932963258,358.7235599813,402.8582029789,480.1100032887,6,6,6,6,6,6,4,4,4,4,Local Currency,INR million,17.8133747456,21.1271675571,15.37963786,24.7124148218,27.8306289602,24.4727142362,-44.999445472,9.0134907525,28.8813575712,2017-2022,22.9550872641,4.2195756388
Asia Pacific,India,Snacks,2023,Ice Cream,Single Portion Water Ice Cream,yes,3,Retail Value RSP,Mother Dairy Fruit & Vegetable Pvt Ltd,4.6492109043,4.5509087658,4.3054718476,4.0419196574,3.9895264882,3.9414652158,3.9191452186,3.6295182261,3.6527198251,3.8670210681,Current Prices,Local Currency,INR million,208.8691711426,230.2144165039,247.310836792,272.6864929199,317.1513977051,368.3515930176,429.299987793,213.7299957275,235.1000061035,306.9697875977,Year-on-Year Exchange Rates,USD million,3.5648225774,3.7720338496,3.8558630844,4.0554136354,4.8701564177,5.3849937457,6.0962295425,2.8842168514,3.1796065243,3.9363211462,Year-on-Year Exchange Rates,GBP million,2.2806546576,2.2909761922,2.5234374634,3.0048925283,3.7814735351,4.0370400612,4.7768022619,2.2496879232,2.3117092417,2.8871609859,Year-on-Year Exchange Rates,EUR million,2.6848898679,2.8430978524,3.476673505,3.6662363848,4.3212800138,4.5619528183,5.4456890815,2.5308287794,2.6879648395,3.4049752701,Year-on-Year Exchange Rates,CHF million,3.3043414076,3.4521618181,3.7108106357,3.9960038751,4.795834772,5.2540293544,6.0571445814,2.7082098406,2.9066044681,3.4821308285,Year-on-Year Exchange Rates,JPY million,347.9160781252,399.2243799575,466.7291902187,441.2002102858,546.2922107719,594.6281301292,664.5479456873,307.961049464,348.9755641458,421.3436497186,5,5,5,5,5,5,5,5,5,5,Local Currency,INR million,10.2194331718,7.4263030733,10.260632513,16.3062366269,16.1437709822,16.5462552438,-50.2143019322,9.9986014145,30.5698764901,2017-2022,-3.2103311482,-0.6504736835
Asia Pacific,India,Snacks,2023,Ice Cream,Single Portion Water Ice Cream,yes,3,Retail Value RSP,Devyani Food Industries Pvt Ltd,5.1436104464,5.1457359811,5.4727778288,5.0549473172,4.7022491391,4.0267294808,3.1863482175,2.871281339,2.8370337943,2.9816768033,Current Prices,Local Currency,INR million,231.0804290771,260.3046264648,314.362121582,341.0299987793,373.8099975586,376.3200073242,349.0299987793,169.0800018311,182.6000061035,236.6898651123,Year-on-Year Exchange Rates,USD million,3.9439076924,4.2650581017,4.9012704637,5.0718232954,5.7402022245,5.5014853315,4.9563639653,2.2816796906,2.4695710577,3.0351108115,Year-on-Year Exchange Rates,GBP million,2.523180678,2.5904185802,3.2075956111,3.7580097359,4.4570278522,4.1243718616,3.8836415911,1.7797091928,1.7954832441,2.2261531002,Year-on-Year Exchange Rates,EUR million,2.9704024739,3.2147053851,4.4192744372,4.5851064218,5.0932699117,4.660639863,4.4274607676,2.0021173593,2.0877174962,2.625415171,Year-on-Year Exchange Rates,CHF million,3.6557268174,3.9033771482,4.7168911778,4.9975236472,5.6526031333,5.3676878357,4.9245870626,2.1424420248,2.2575328789,2.684906168,Year-on-Year Exchange Rates,JPY million,384.91365756,451.4050626309,593.269507898,551.7783648322,643.8864575486,607.4915014003,540.291579938,243.6253958178,271.0461016106,324.878133442,4,4,4,4,4,4,6,6,6,6,Local Currency,INR million,12.6467643774,20.7670128078,8.4831712749,9.6120572667,0.6714667296,-7.2518091023,-51.5571720418,7.9962172498,29.6220466598,2017-2022,-36.6817723822,-8.7346865019
Asia Pacific,India,Snacks,2023,Ice Cream,Single Portion Water Ice Cream,yes,3,Retail Value RSP,Dairy Classic Ice Creams Pvt Ltd,0.9139530026,1.1267834725,1.4512268872,1.7521781658,1.7005887396,1.7628711444,1.8722979301,1.9155461338,1.9110358436,2.2388016002,Current Prices,Local Currency,INR million,41.0600013733,57,83.3600006104,118.2099990845,135.1900024414,164.75,205.0899963379,112.8000030518,123,177.7193450928,Year-on-Year Exchange Rates,USD million,0.7007813509,0.9339377294,1.2996791942,1.7580278253,2.0759689623,2.4085078941,2.9123590266,1.5221993924,1.6635116645,2.2789226968,Year-on-Year Exchange Rates,GBP million,0.448336549,0.5672348628,0.850564218,1.3026253674,1.6119034005,1.8056182264,2.2820274546,1.1873148817,1.2094437658,1.6715142021,Year-on-Year Exchange Rates,EUR million,0.5278020737,0.7039375728,1.1718673927,1.58931891,1.8420030933,2.040392226,2.6015755545,1.3356922273,1.4062937757,1.9713014098,Year-on-Year Exchange Rates,CHF million,0.6495753394,0.8547389283,1.2507869888,1.7322736061,2.0442883721,2.3499323813,2.8936869214,1.4293084003,1.5206820089,2.0159704159,Year-on-Year Exchange Rates,JPY million,68.3941750114,98.8460670846,157.3184017578,191.2609454744,232.8643223469,265.9550991384,317.4752844696,162.5322042473,182.5775979394,243.9357894893,8,7,7,7,7,7,7,7,7,7,Local Currency,INR million,38.8212325708,46.2456151059,41.8066197444,14.3642699335,21.865520397,24.4855819957,-44.9997537345,9.0425502414,44.4872724331,2017-2022,31.4589406638,5.6228849889
Asia Pacific,India,Snacks,2023,Ice Cream,Single Portion Water Ice Cream,yes,3,Retail Value RSP,Havmor Foods Pvt Ltd,1.0320179515,1.1181699051,1.1718357184,1.2371856099,1.3041059124,1.3805501826,1.4608470824,1.4945675068,1.4775569578,1.6282194679,Current Prices,Local Currency,INR million,46.3641548157,56.5642700195,67.3114776611,83.4662322998,103.6712036133,129.0200042725,160.0200042725,88.0100021362,95.0999984741,129.2504425049,Year-on-Year Exchange Rates,USD million,0.7913086693,0.9267983493,1.0494640883,1.241315963,1.5919683194,1.8861650913,2.2723473216,1.1876663844,1.2861785102,1.6573984494,Year-on-Year Exchange Rates,GBP million,0.5062529096,0.5628987007,0.6868130271,0.9197634071,1.236097068,1.4140265329,1.7805356163,0.9263792771,0.9351065064,1.2156467838,Year-on-Year Exchange Rates,EUR million,0.5959838344,0.6985564026,0.9462587002,1.1221932355,1.4125502943,1.59788415,2.0298607381,1.0421478067,1.0873051701,1.4336738603,Year-on-Year Exchange Rates,CHF million,0.7334878371,0.8482049743,1.009984643,1.2231313115,1.567673883,1.8402930857,2.257778545,1.1151899996,1.1757468026,1.4661604126,Year-on-Year Exchange Rates,JPY million,77.2293719596,98.0904496305,127.0313580623,135.0463634928,178.5732978795,208.2763461434,247.7078223431,126.8125820568,141.1636527272,177.4078602293,7,8,8,8,8,8,8,8,8,8,Local Currency,INR million,22.0000024683,18.9999935258,24,24.2073599787,24.4511491867,24.0272817962,-45.0006250554,8.0558983818,35.9100363604,2017-2022,24.6734271428,4.5092616732
Asia Pacific,India,Snacks,2023,Ice Cream,Single Portion Water Ice Cream,yes,3,Retail Value RSP,"Punjab State Cooperative Milk Producers Federation Ltd, The",0.5708042964,0.4586206565,0.3715809291,0.3227007904,0.2840224125,0.2497445389,0.2195561197,0.2246690939,0.2314994581,0.3256438888,Current Prices,Local Currency,INR million,25.6437969208,23.2000007629,21.3439998627,21.7708797455,22.5786457062,23.3400001526,24.0499992371,13.2299995422,14.8999996185,25.8500881195,Year-on-Year Exchange Rates,USD million,0.4376691195,0.3801290532,0.3327777392,0.3237781293,0.3467162279,0.3412113786,0.3415194969,0.1785345454,0.2015148225,0.331479685,Year-on-Year Exchange Rates,GBP million,0.2800061137,0.2308745482,0.2177836183,0.2399061031,0.2692107045,0.2558004836,0.2676032938,0.1392568698,0.1465098508,0.2431293532,Year-on-Year Exchange Rates,EUR million,0.329635868,0.2865149514,0.3000520308,0.2927068026,0.3076406131,0.2890607276,0.30507529,0.1566596372,0.1703559083,0.2867347678,Year-on-Year Exchange Rates,CHF million,0.405688688,0.3478937507,0.3202590826,0.3190349434,0.3414251205,0.3329130327,0.3393299015,0.1676396185,0.1842126939,0.2932320782,Year-on-Year Exchange Rates,JPY million,42.7152039916,40.232084768,40.2807572088,35.224761663,38.8916409271,37.6776452472,37.2289262549,19.0629515037,22.1171230866,35.4815715223,9,9,9,9,9,9,9,9,9,9,Local Currency,INR million,-9.5297750383,-8.0000036174,1.9999994638,3.7103046369,3.3720111309,3.041984061,-44.9896051479,12.622827922,73.4905287337,2017-2022,14.4890993725,2.7431384515
Asia Pacific,India,Snacks,2023,Ice Cream,Single Portion Water Ice Cream,yes,3,Retail Value RSP,Others,55.1011649407,54.1075626692,53.1389522352,55.4095582053,57.0758681524,58.5907168777,59.1631994106,59.0034079438,58.7868810702,55.1323788163,Current Prices,Local Currency,INR million,2475.4597903031,2737.1106759794,3052.357374233,3738.1836804962,4537.3032146454,5475.6246005457,6480.6888665244,3474.5102082539,3783.7000263214,4376.4888571276,Year-on-Year Exchange Rates,USD million,42.2492936685,44.8472092959,47.5897953858,55.5945434159,69.6745356623,80.0490748148,92.0283439262,46.8873863911,51.1725945436,56.1203946785,Year-on-Year Exchange Rates,GBP million,27.0296897793,27.2383262926,31.1447450086,41.1932402318,54.0993738362,60.0114572374,72.1103426891,36.5721415375,37.204653729,41.1624478829,Year-on-Year Exchange Rates,EUR million,31.8205739648,33.8027201026,42.909765494,50.2594201703,61.8220756388,67.814396767,82.207821115,41.1425190902,43.2601121651,48.5449608737,Year-on-Year Exchange Rates,CHF million,39.1621427096,41.0441236092,45.7995304828,54.7801114498,68.6112584881,78.102261345,91.438319515,44.0261213932,46.7788988378,49.6449728468,Year-on-Year Exchange Rates,JPY million,4123.4053694359,4746.5372893985,5760.460414972,6048.2916049903,7815.4894539544,8839.2733443582,10031.9790248029,5006.3810952925,5616.4135132454,6007.1246830061,,,,,,,,,,,Local Currency,INR million,10.569789366,11.5174991286,22.468742096,21.3772142423,20.6801560643,18.3552441831,-46.3867147488,8.8988029833,15.6669087582,2017-2022,-3.5442717824,-0.7191230043
Asia Pacific,India,Snacks,2023,Ice Cream,Single Portion Water Ice Cream,yes,3,Retail Value RSP,Total,100,100,100,100,100,100,100,100,100,100,Current Prices,Local Currency,INR million,4492.5725127,5058.6471483,5744.1053047597,6746.46,7949.6,9345.54976,10953.918873696,5888.6602135945,6436.3,7938.146242,Year-on-Year Exchange Rates,USD million,76.6758628679,82.885288273,89.5572708607,100.3338507228,122.0735451212,136.6241600728,155.5499784375,79.4655563553,87.0476433042,101.7920791437,Year-on-Year Exchange Rates,GBP million,49.0546612008,50.3410705434,58.6100096042,74.3432028085,94.7850213889,102.4248557372,121.8837781043,61.9831003191,63.2873407326,74.6611134268,Year-on-Year Exchange Rates,EUR million,57.7493670035,62.4731893937,80.7501158549,90.7053255759,108.3156115536,115.7425619294,138.9509389856,69.7290555307,73.5880376328,88.0516348397,Year-on-Year Exchange Rates,CHF million,71.0731665142,75.8565375789,86.1882452634,98.864010514,120.2106261527,133.3014264154,154.5526956383,74.6162347692,79.5737041772,90.04685434,Year-on-Year Exchange Rates,JPY million,7483.3361034634,8772.41009435,10840.3725942523,10915.6105929996,13693.1591352799,15086.4741300397,16956.4511803581,8484.9015840871,9553.8552326639,10895.8198648146,,,,,,,,,,,Local Currency,INR million,12.6002336968,13.5502266983,17.4501448365,17.8336490545,17.56,17.21,-46.2415206695,9.2999046734,23.334,2017-2022,-0.144079677,-0.0288325569
Asia Pacific,India,Snacks,2023,Ice Cream,Single Portion Water Ice Cream,yes,3,Retail Value RSP,Hindustan Unilever Ltd,12.7177388029,13.2486017024,13.417755065,12.3574338402,11.7334682744,11.2470105847,11.7200069092,13.9996193488,14.0888396718,14.9592658931,Current Prices,Fixed 2022 Exchange Rates,USD million,7.3265562178,8.5940785928,9.8831899512,10.6905274583,11.9609746459,13.4783536589,16.4623669294,10.5712808832,11.6280367369,15.2273477772,Fixed 2022 Exchange Rates,GBP million,5.3737859508,6.3034715669,7.2489919862,7.8411472668,8.7729781358,9.8859253077,12.0746000566,7.7536838596,8.5287792238,11.1687544762,Fixed 2022 Exchange Rates,EUR million,6.3375781117,7.4340034745,8.5491036234,9.2474623558,10.3464177243,11.6589727275,14.2401877794,9.1443123271,10.0584215714,13.1718781789,Fixed 2022 Exchange Rates,CHF million,6.4811854332,7.6024554144,8.7428233458,9.4570066448,10.5808639607,11.923161005,14.5628654946,9.3515192723,10.286341915,13.4703483691,Fixed 2022 Exchange Rates,JPY million,784.2342690157,919.9098106518,1057.8962361726,1144.3136089291,1280.3022223849,1442.7224080352,1762.1310628497,1131.5494605575,1244.6645626321,1629.9346648059,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Fixed 2022 Exchange Rates,USD million,17.3003842087,14.9999949911,8.1687948025,11.8838587949,12.6860816775,22.1393008825,-35.7851703308,9.9964788122,30.953729522,2017-2022,27.3085866999,4.9473651244
Asia Pacific,India,Snacks,2023,Ice Cream,Single Portion Water Ice Cream,yes,3,Retail Value RSP,Gujarat Co-operative Milk Marketing Federation Ltd,9.6670111417,9.6330100422,9.5014971352,9.3032849082,9.1111416475,8.9615916802,8.70236498,7.2845091395,7.4639155089,8.344624653,Current Prices,Fixed 2022 Exchange Rates,USD million,5.5690639418,6.2487232424,6.9985702194,8.048355674,9.2878023523,10.7395206133,12.2236724401,5.5006204306,6.1602435517,8.494166931,Fixed 2022 Exchange Rates,GBP million,4.0847236655,4.583231217,5.1332191008,5.9032019085,6.8122949324,7.8770821208,8.9656582538,4.0345226204,4.5183342989,6.2301896772,Fixed 2022 Exchange Rates,EUR million,4.8173216298,5.4052368493,6.0538654337,6.9619451811,8.0340846564,9.2898421503,10.5736551522,4.7581169932,5.3287006248,7.3475784282,Fixed 2022 Exchange Rates,CHF million,4.9264804668,5.5277176412,6.1910439244,7.1197004438,8.2161342276,9.5003467508,10.81325051,4.8659342737,5.4494471324,7.5140720065,Fixed 2022 Exchange Rates,JPY million,596.1123697994,668.8630727192,749.1266615518,861.495652407,994.1659726569,1149.5578341835,1308.4213832168,588.786179244,659.392210345,909.2152705853,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,Fixed 2022 Exchange Rates,USD million,12.2041928008,12.000003006,14.9999988817,15.3999988136,15.630374183,13.819535156,-55.0002631571,11.9917949147,37.8868685922,2017-2022,-8.5449215129,-1.7705832536
Asia Pacific,India,Snacks,2023,Ice Cream,Single Portion Water Ice Cream,yes,3,Retail Value RSP,Vadilal Industries Ltd,7.1207089976,7.3840551382,7.7270504457,7.1396153711,6.5204704433,5.9481207291,5.6239231377,5.3490943408,5.3338096079,6.1159990436,Current Prices,Fixed 2022 Exchange Rates,USD million,4.1021659267,4.7898753104,5.6915562214,6.1765456448,6.6468992652,7.1281941266,7.8995760833,4.0391654472,4.402188932,6.2256025869,Fixed 2022 Exchange Rates,GBP million,3.0088026311,3.5132146514,4.1745676893,4.5302913434,4.8752801215,5.228293937,5.794077014,2.9625938692,3.2288595532,4.5662729831,Fixed 2022 Exchange Rates,EUR million,3.5484334269,4.1433120858,4.9232792403,5.3428021734,5.7496649232,6.1659920063,6.8332486626,3.4939370922,3.8079577075,5.3852371447,Fixed 2022 Exchange Rates,CHF million,3.6288396974,4.2371981004,5.03483904,5.4638682173,5.8799503358,6.3057112462,6.9880877069,3.5731084947,3.8942447082,5.5072647502,Fixed 2022 Exchange Rates,JPY million,439.0956680413,512.7080515077,609.2239382504,661.1371857088,711.4838174246,763.0015991283,845.5702912849,432.3520993673,471.2101178981,666.388238727,,,,,,,,,,,,,3,3,3,3,3,3,3,3,3,3,Fixed 2022 Exchange Rates,USD million,16.7645433158,18.824726169,8.5212093943,7.6151565521,7.2408929679,10.8215621371,-48.8685797238,8.9875864111,41.4206133136,2017-2022,-6.3382437651,-1.3010666154
Asia Pacific,India,Snacks,2023,Ice Cream,Single Portion Water Ice Cream,yes,3,Retail Value RSP,Hatsun Agro Products Ltd,3.0837795159,3.226551667,3.4418519079,3.3811761344,3.5785587906,3.891199566,4.132310994,4.2277869275,4.2167082625,4.4063687657,Current Prices,Fixed 2022 Exchange Rates,USD million,1.7765331036,2.0929936029,2.5351838683,2.9250859663,3.6479453442,4.6631914776,5.8044010023,3.1924527383,3.4802041706,4.4853343813,Fixed 2022 Exchange Rates,GBP million,1.3030281007,1.5351413794,1.8594732708,2.145453526,2.6756469011,3.4202962625,4.2573355928,2.3415581842,2.5526143146,3.2898439822,Fixed 2022 Exchange Rates,EUR million,1.5367270758,1.8104700286,2.1929710651,2.5302420733,3.1555259905,4.0337287207,5.0208916235,2.7615182352,3.0104274259,3.8798797353,Fixed 2022 Exchange Rates,CHF million,1.5715487782,1.8514946514,2.2426630287,2.587576481,3.2270291148,4.1251316142,5.134663286,2.8240932804,3.0786426671,3.9677964641,Fixed 2022 Exchange Rates,JPY million,190.1600285982,224.0339471088,271.3659744993,313.1010786527,390.4759160209,499.1478193878,621.302838843,341.7200066616,372.5209078616,480.1100032887,,,,,,,,,,,,,6,6,6,6,6,6,4,4,4,4,Fixed 2022 Exchange Rates,USD million,17.8133747456,21.1271675571,15.37963786,24.7124148218,27.8306289602,24.4727142362,-44.999445472,9.0134907525,28.8813575712,2017-2022,22.9550872641,4.2195756388
Asia Pacific,India,Snacks,2023,Ice Cream,Single Portion Water Ice Cream,yes,3,Retail Value RSP,Mother Dairy Fruit & Vegetable Pvt Ltd,4.6492109043,4.5509087658,4.3054718476,4.0419196574,3.9895264882,3.9414652158,3.9191452186,3.6295182261,3.6527198251,3.8670210681,Current Prices,Fixed 2022 Exchange Rates,USD million,2.6783617423,2.9520751307,3.1713051768,3.4967011469,4.0668815101,4.7234295472,5.5049802563,2.7406928491,3.0147238031,3.9363211462,Fixed 2022 Exchange Rates,GBP million,1.964489492,2.1652491828,2.3260471494,2.5647142994,2.9829226819,3.4644788882,4.037720408,2.0102072911,2.2111999058,2.8871609859,Fixed 2022 Exchange Rates,EUR million,2.3168220169,2.5535880946,2.7432252858,3.0246975513,3.5179118913,4.0858355304,4.7618883061,2.3707393344,2.607780111,3.4049752701,Fixed 2022 Exchange Rates,CHF million,2.3693204001,2.611451515,2.8053858191,3.0932361486,3.5976265544,4.1784191461,4.8697910432,2.4244594653,2.6668715037,3.4821308285,Fixed 2022 Exchange Rates,JPY million,286.6917281067,315.9899976695,339.4563725779,374.2867435099,435.3188255698,505.5956998124,589.2528548052,293.363647149,322.6959089223,421.3436497186,,,,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,Fixed 2022 Exchange Rates,USD million,10.2194331718,7.4263030733,10.260632513,16.3062366269,16.1437709822,16.5462552438,-50.2143019322,9.9986014145,30.5698764901,2017-2022,-3.2103311482,-0.6504736835
