Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138
Asia Pacific,India,Snacks,2023,"Sweet Biscuits, Snack Bars and Fruit Snacks",    Snack Bars,2,Retail Value RSP,      Discounters,4,,,,,,,,,,,,,,,,INR million (Historic Current Prices),,,,,,,,,,,,,,,,"USD million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"GBP million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"EUR million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"CHF million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"JPY million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,INR million (Historic Current Prices),,,,,,,,,,,,,,,2017-2022,,
Asia Pacific,India,Snacks,2023,"Sweet Biscuits, Snack Bars and Fruit Snacks",    Snack Bars,2,Retail Value RSP,      Warehouse Clubs,4,,,,,,,,,,,,,,,,INR million (Historic Current Prices),,,,,,,,,,,,,,,,"USD million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"GBP million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"EUR million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"CHF million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"JPY million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,INR million (Historic Current Prices),,,,,,,,,,,,,,,2017-2022,,
Asia Pacific,India,Snacks,2023,"Sweet Biscuits, Snack Bars and Fruit Snacks",    Snack Bars,2,Retail Value RSP,      Food/drink/tobacco specialists,4,0.9240033675,0.8314833866,0.7339859417,0.6575904667,0.5820071178,0.515428985,0.4536706643,0.3969796494,0.3448843336,0.3004521084,0.2679196517,0.2416761408,0.2429384729,0.224834535,0.2164048491,INR million (Historic Current Prices),0.7244186401,0.7391887307,0.7288480401,0.7404468656,0.8543864489,1.0566294193,1.1604895592,1.2989174128,1.6901056767,1.9711761475,2.3187642097,2.6103923321,2.8541841507,3.1145277023,3.4042572975,"USD million (Historic Current Prices, Year-on-Year Exchange Rates)",0.0166513274,0.0152699518,0.015943662,0.0158680209,0.0159966838,0.0180337596,0.0190144734,0.0202516306,0.0251353763,0.0302692538,0.0338984031,0.0370686031,0.0385162878,0.0421223834,0.0436533188,"GBP million (Historic Current Prices, Year-on-Year Exchange Rates)",0.0090832991,0.0097933836,0.0103229897,0.009901645,0.010092841,0.0115373982,0.0115485989,0.0132535109,0.0186242665,0.0235028144,0.0254130678,0.0290457218,0.0300426882,0.0306247651,0.0320182613,"EUR million (Historic Current Prices, Year-on-Year Exchange Rates)",0.0113778211,0.0109882058,0.0120388988,0.0114122974,0.0124498296,0.0135823473,0.014331793,0.0182600642,0.0227232631,0.0268578482,0.0287173807,0.0331129407,0.0337970876,0.0356092758,0.0377607582,"CHF million (Historic Current Prices, Year-on-Year Exchange Rates)",0.0180348588,0.0165933365,0.0166265111,0.0140924991,0.0150011696,0.0167160348,0.0174020281,0.0194897911,0.0247671557,0.029807326,0.0330739854,0.0368309439,0.0361658623,0.0385057418,0.0386164038,"JPY million (Historic Current Prices, Year-on-Year Exchange Rates)",1.7210728024,1.4282196021,1.3993623705,1.266366976,1.2763611753,1.7600412813,2.0124531371,2.4513388903,2.7345504794,3.3953442526,3.7431694403,4.0408360378,4.1125605389,4.6231137123,4.6726494016,INR million (Historic Current Prices),2.0388888084,-1.3989242778,1.5913914584,15.3879486296,23.6711350861,9.829381801,11.9284014656,30.1164847011,16.6303489002,17.6335363399,12.5768769892,9.3392788365,9.1214700205,9.3025210521,2017-2022,72.7018309298,11.5473836578
Asia Pacific,India,Snacks,2023,"Sweet Biscuits, Snack Bars and Fruit Snacks",    Snack Bars,2,Retail Value RSP,      Small Local Grocers,4,64.7759972786,63.6685160067,59.1330129694,57.9424056871,52.1449938782,44.2245706698,41.4263298029,37.3530189682,28.794114948,24.4480468958,20.767268861,18.2583238206,18.649961025,18.0849023893,17.4191827087,INR million (Historic Current Prices),50.7843818665,56.60131073,58.7190818787,65.2431488037,76.5488510132,90.660369873,105.9685516357,122.219078064,141.1055603027,160.3963012695,179.7344818115,197.211807251,219.1107177734,250.521697998,274.0205688477,"USD million (Historic Current Prices, Year-on-Year Exchange Rates)",1.1673186249,1.169253875,1.2844888647,1.398182225,1.4332246995,1.5473232916,1.7362812018,1.9055373288,2.0985323004,2.4630352622,2.6275685481,2.800485627,2.9568279472,3.3881769662,3.5138082092,"GBP million (Historic Current Prices, Year-on-Year Exchange Rates)",0.6367723099,0.7499009727,0.8316637236,0.8724657084,0.9042692371,0.9899258645,1.0545448569,1.2470630253,1.5549249958,1.9124442546,1.9698443477,2.1943671878,2.3063245472,2.4633488281,2.5772617622,"EUR million (Historic Current Prices, Year-on-Year Exchange Rates)",0.7976266493,0.8413911457,0.9699046264,1.0055741333,1.115443901,1.1653855241,1.3086885094,1.7181448093,1.8971469167,2.1854462442,2.2259717113,2.5016403821,2.5945432157,2.8642854031,3.03949541,"CHF million (Historic Current Prices, Year-on-Year Exchange Rates)",1.264309206,1.2705883596,1.3395020785,1.2417353041,1.3440314918,1.4342605592,1.5890429167,1.833853545,2.0677898627,2.4254477971,2.5636654254,2.7825307795,2.7763899028,3.0972669836,3.1083693216,"JPY million (Historic Current Prices, Year-on-Year Exchange Rates)",120.6534641335,109.3619235954,112.7385532945,111.5836569775,114.3557245978,151.0141499345,183.7644660323,230.6539093637,228.3054148059,276.2820868967,290.1444730123,305.2800025634,315.7140688869,371.8670719691,376.1178827396,INR million (Historic Current Prices),11.4541688798,3.7415584928,11.110641918,17.3285661664,18.4346579643,16.8851966787,15.3352350083,15.4529739039,13.6711416087,12.0565002989,9.7239690811,11.1042593381,14.3356657966,9.3799742846,2017-2022,70.8397055785,11.3057916493
Asia Pacific,India,Snacks,2023,"Sweet Biscuits, Snack Bars and Fruit Snacks",    Snack Bars,2,Retail Value RSP,    Non-Grocery Retailers,3,,8.985e-07,4.3000005524,4.3030037445,3.800000092,3.0030007479,2.7010000152,2.2999999867,1.6999999281,1.4000000598,1.2000000167,0.9999999919,0.8587681405,0.8173989655,0.7875011696,INR million (Historic Current Prices),,7.988e-07,4.2699005486,4.8451822163,5.578400135,6.1561515331,6.9091580389,7.5255999565,8.3308496475,9.1849803925,10.3856401443,10.801199913,10.0893135071,11.3230457306,12.3881540298,"USD million (Historic Current Prices, Year-on-Year Exchange Rates)",,1.65e-08,0.0934047252,0.103833855,0.1044444267,0.1050685836,0.1132056732,0.1173328409,0.1238970104,0.1410439668,0.1518294159,0.1533813088,0.1361520078,0.153138363,0.1588552185,"GBP million (Historic Current Prices, Year-on-Year Exchange Rates)",,1.06e-08,0.0604764461,0.0647923255,0.0658974703,0.0672193775,0.068756409,0.0767874999,0.0918025223,0.1095147634,0.1138239826,0.1201844809,0.1061985084,0.1113381063,0.1165150332,"EUR million (Historic Current Prices, Year-on-Year Exchange Rates)",,1.19e-08,0.0705289688,0.0746774182,0.0812865553,0.079133693,0.0853265954,0.1057942075,0.1120072497,0.1251480286,0.1286238508,0.1370136923,0.1194700112,0.1294595832,0.1374120836,"CHF million (Historic Current Prices, Year-on-Year Exchange Rates)",,1.79e-08,0.0974051446,0.0922155647,0.0979445851,0.0973912345,0.1036057252,0.1129189352,0.1220819818,0.1388915473,0.1481368867,0.1523979301,0.1278434411,0.1399898531,0.1405257937,"JPY million (Historic Current Prices, Year-on-Year Exchange Rates)",,1.5433e-06,8.1980575165,8.2865888653,8.3335279511,10.2543811805,11.9814578774,14.2024394045,13.4791150709,15.8210976865,16.7654868237,16.72004523,14.5375737525,16.8075974866,17.0038558943,INR million (Historic Current Prices),,534561691.24838644,13.4729523827,15.1329276393,10.3569371881,12.2317734014,8.922098961,10.7001394661,10.252624655,13.0719903646,4.0012918116,-6.5908085368,12.2281087077,9.4065530123,2017-2022,34.8740389258,6.16605324
Asia Pacific,India,Snacks,2023,"Sweet Biscuits, Snack Bars and Fruit Snacks",    Snack Bars,2,Retail Value RSP,      General Merchandise Stores,4,,,,,,,,,,,,,,,,INR million (Historic Current Prices),,,,,,,,,,,,,,,,"USD million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"GBP million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"EUR million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"CHF million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"JPY million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,INR million (Historic Current Prices),,,,,,,,,,,,,,,2017-2022,,
Asia Pacific,India,Snacks,2023,"Sweet Biscuits, Snack Bars and Fruit Snacks",    Snack Bars,2,Retail Value RSP,      Apparel and Footwear Specialists,4,,,,,,,,,,,,,,,,INR million (Historic Current Prices),,,,,,,,,,,,,,,,"USD million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"GBP million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"EUR million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"CHF million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"JPY million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,INR million (Historic Current Prices),,,,,,,,,,,,,,,2017-2022,,
Asia Pacific,India,Snacks,2023,"Sweet Biscuits, Snack Bars and Fruit Snacks",    Snack Bars,2,Retail Value RSP,      Appliances and Electronics Specialists,4,,,,,,,,,,,,,,,,INR million (Historic Current Prices),,,,,,,,,,,,,,,,"USD million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"GBP million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"EUR million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"CHF million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"JPY million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,INR million (Historic Current Prices),,,,,,,,,,,,,,,2017-2022,,
Asia Pacific,India,Snacks,2023,"Sweet Biscuits, Snack Bars and Fruit Snacks",    Snack Bars,2,Retail Value RSP,      Home Products Specialists,4,,,,,,,,,,,,,,,,INR million (Historic Current Prices),,,,,,,,,,,,,,,,"USD million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"GBP million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"EUR million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"CHF million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"JPY million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,INR million (Historic Current Prices),,,,,,,,,,,,,,,2017-2022,,
Asia Pacific,India,Snacks,2023,"Sweet Biscuits, Snack Bars and Fruit Snacks",    Snack Bars,2,Retail Value RSP,      Health and Beauty Specialists,4,,,4.299999844,4.300000189,3.800000092,3.0000000465,2.6999999994,2.2999999867,1.6999999281,1.4000000598,1.2000000167,0.9999999919,0.8587681405,0.8173989655,0.7875011696,INR million (Historic Current Prices),,,4.2698998451,4.8418002129,5.578400135,6.1500000954,6.9065999985,7.5255999565,8.3308496475,9.1849803925,10.3856401443,10.801199913,10.0893135071,11.3230457306,12.3881540298,"USD million (Historic Current Prices, Year-on-Year Exchange Rates)",,,0.0934047098,0.1037613775,0.1044444267,0.1049635955,0.11316376,0.1173328409,0.1238970104,0.1410439668,0.1518294159,0.1533813088,0.1361520078,0.153138363,0.1588552185,"GBP million (Historic Current Prices, Year-on-Year Exchange Rates)",,,0.0604764361,0.0647470996,0.0658974703,0.0671522096,0.0687309527,0.0767874999,0.0918025223,0.1095147634,0.1138239826,0.1201844809,0.1061985084,0.1113381063,0.1165150332,"EUR million (Historic Current Prices, Year-on-Year Exchange Rates)",,,0.0705289572,0.0746252923,0.0812865553,0.0790546199,0.0852950042,0.1057942075,0.1120072497,0.1251480286,0.1286238508,0.1370136923,0.1194700112,0.1294595832,0.1374120836,"CHF million (Historic Current Prices, Year-on-Year Exchange Rates)",,,0.0974051285,0.092151197,0.0979445851,0.0972939178,0.1035673663,0.1129189352,0.1220819818,0.1388915473,0.1481368867,0.1523979301,0.1278434411,0.1399898531,0.1405257937,"JPY million (Historic Current Prices, Year-on-Year Exchange Rates)",,,8.1980561659,8.280804713,8.3335279511,10.2441346511,11.9770218733,14.2024394045,13.4791150709,15.8210976865,16.7654868237,16.72004523,14.5375737525,16.8075974866,17.0038558943,INR million (Historic Current Prices),,,13.3937653922,15.2133481308,10.2466647514,12.3024372581,8.9624411168,10.7001394661,10.252624655,13.0719903646,4.0012918116,-6.5908085368,12.2281087077,9.4065530123,2017-2022,34.8740389258,6.16605324
Asia Pacific,India,Snacks,2023,"Sweet Biscuits, Snack Bars and Fruit Snacks",    Snack Bars,2,Retail Value RSP,      Leisure and Personal Goods Specialists,4,,,,,,,,,,,,,,,,INR million (Historic Current Prices),,,,,,,,,,,,,,,,"USD million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"GBP million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"EUR million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"CHF million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"JPY million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,INR million (Historic Current Prices),,,,,,,,,,,,,,,2017-2022,,
Asia Pacific,India,Snacks,2023,"Sweet Biscuits, Snack Bars and Fruit Snacks",    Snack Bars,2,Retail Value RSP,      Other Non-Grocery Retailers,4,,8.985e-07,7.084e-07,0.0030035554,,0.0030007013,0.0010000158,,,,,,,,,INR million (Historic Current Prices),,7.988e-07,7.034e-07,0.0033820034,,0.0061514378,0.0025580404,,,,,,,,,"USD million (Historic Current Prices, Year-on-Year Exchange Rates)",,1.65e-08,1.54e-08,7.24774e-05,,0.0001049881,4.19132e-05,,,,,,,,,"GBP million (Historic Current Prices, Year-on-Year Exchange Rates)",,1.06e-08,1e-08,4.52259e-05,,6.71679e-05,2.54563e-05,,,,,,,,,"EUR million (Historic Current Prices, Year-on-Year Exchange Rates)",,1.19e-08,1.16e-08,5.21259e-05,,7.90731e-05,3.15912e-05,,,,,,,,,"CHF million (Historic Current Prices, Year-on-Year Exchange Rates)",,1.79e-08,1.6e-08,6.43677e-05,,9.73167e-05,3.83589e-05,,,,,,,,,"JPY million (Historic Current Prices, Year-on-Year Exchange Rates)",,1.5433e-06,1.3506e-06,0.0057841523,,0.0102465294,0.0044360041,,,,,,,,,INR million (Historic Current Prices),,-11.9340602926,480679.8083711695,,,-58.4155683162,,,,,,,,,2017-2022,,
Asia Pacific,India,Snacks,2023,"Sweet Biscuits, Snack Bars and Fruit Snacks",    Snack Bars,2,Retail Value RSP,    Vending,3,,,,,,,,,,,,,,,,INR million (Historic Current Prices),,,,,,,,,,,,,,,,"USD million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"GBP million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"EUR million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"CHF million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"JPY million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,INR million (Historic Current Prices),,,,,,,,,,,,,,,2017-2022,,
Asia Pacific,India,Snacks,2023,"Sweet Biscuits, Snack Bars and Fruit Snacks",    Snack Bars,2,Retail Value RSP,    Direct Selling,3,,,,,,,,,,,,,,,,INR million (Historic Current Prices),,,,,,,,,,,,,,,,"USD million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"GBP million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"EUR million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"CHF million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"JPY million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,INR million (Historic Current Prices),,,,,,,,,,,,,,,2017-2022,,
Asia Pacific,India,Snacks,2023,"Sweet Biscuits, Snack Bars and Fruit Snacks",    Snack Bars,2,Retail Value RSP,  Retail E-Commerce,2,,,,,2.2999999958,3.500000093,6.5000003162,11.4020007164,14.0000004608,18.3000017579,22.3000025597,27.9999994214,28.0781708805,27.9564020471,28.4473584434,INR million (Historic Current Prices),,,,,3.3763999939,7.1750001907,16.6270008087,37.307346344,68.6070022583,120.0608215332,192.9998321533,302.43359375,329.8788757324,387.2669677734,447.5044250488,"USD million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,0.0632163619,0.1224575294,0.2724312874,0.581664845,1.0203283979,1.8436462356,2.8214969305,4.2946765928,4.4516082503,5.2375863267,5.7384185757,"GBP million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,0.0398853099,0.0783442454,0.1654634127,0.3806657106,0.7560208291,1.4315144834,2.1152292239,3.3651654223,3.4722525508,3.8079481292,4.2089396717,"EUR million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,0.0491997559,0.092230391,0.205339835,0.5244633202,0.9224127137,1.6358636042,2.3902601344,3.8363833361,3.9061758719,4.4277327344,4.9638158611,"CHF million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,0.0592822474,0.113509572,0.249328857,0.559783386,1.0053811025,1.8155110361,2.7528774213,4.2671419886,4.1799524415,4.7878854515,5.0762942065,"JPY million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,5.0439773128,11.9514905587,28.8335725851,70.4070544348,111.0044854049,206.8043593598,311.5586615723,468.1612605363,475.3186113196,574.8477458323,614.2400826835,INR million (Historic Current Prices),,,,,112.5044486348,131.7351967487,124.3780870236,83.8967629209,74.997912139,60.7517170786,56.7014801908,9.0748126364,17.3967162685,15.5545043311,2017-2022,272.7314367286,30.1005716061
Asia Pacific,India,Snacks,2023,"Sweet Biscuits, Snack Bars and Fruit Snacks",    Snack Bars,2,Retail Value RSP,Total,0,100.0000007299,100.0000000001,100.0000000001,100.0000000001,100.000000536,100,99.9999999999,100.0000005611,99.9999993091,99.9999997354,100.0000004165,99.9999994376,100.0000012715,99.9999999144,99.9999991901,INR million (Historic Current Prices),78.4000005722,88.9000000001,99.3000000001,112.6000000001,146.8000007868,205,255.7999999998,327.2000018358,490.0499966145,656.0699982643,865.4700036049,1080.1199939251,1174.8588657379,1385.2532482147,1573.0965752602,"USD million (Historic Current Prices, Year-on-Year Exchange Rates)",1.8020851588,1.8364710665,2.172202633,2.4130551855,2.7485374925,3.4987864622,4.1912503716,5.1014279222,7.2880596946,10.0745685991,12.6524512038,15.3381309194,15.8543386812,18.734836884,20.1720611095,"GBP million (Historic Current Prices, Year-on-Year Exchange Rates)",0.9830374541,1.1778207185,1.4064287981,1.5057464358,1.7341439219,2.2384069523,2.5455908403,3.3385869918,5.4001485645,7.8224827435,9.4853317933,12.0184481174,12.3663774601,13.6210236193,14.7955376805,"EUR million (Historic Current Prices, Year-on-Year Exchange Rates)",1.2313614434,1.3215183869,1.640208367,1.7354718387,2.1391198349,2.6351539574,3.1590742304,4.5997482034,6.5886619785,8.9391444958,10.7186541255,13.7013692637,13.9117891198,15.837992039,17.4491274146,"CHF million (Historic Current Prices, Year-on-Year Exchange Rates)",1.9518174453,1.9956305555,2.2652356293,2.1430509993,2.5774890341,3.2431305436,3.8358283833,4.9095189785,7.1812933031,9.9208243549,12.344740434,15.2397930457,14.88684043,17.1262576611,17.8445185887,"JPY million (Historic Current Prices, Year-on-Year Exchange Rates)",186.2626128242,171.7676654878,190.6524758901,192.5768453249,219.3033629995,341.4711497418,443.5934028107,617.4973724457,792.8891498866,1130.0783549004,1397.1238883768,1672.0045270647,1692.8403897316,2056.229354446,2159.2165716606,INR million (Historic Current Prices),13.3928563153,11.6985376828,13.393756294,30.3730024748,39.6457758183,24.7804878048,27.9124323049,49.7707805211,33.8781762671,31.9173267936,24.8015516917,8.7711432383,17.9080559046,13.5602155987,2017-2022,139.7757220147,19.1135152099
Asia Pacific,India,Snacks,2023,"Sweet Biscuits, Snack Bars and Fruit Snacks",    Snack Bars,2,Retail Value RSP,Retail Channels,1,100.0000007299,100.0000000001,100.0000000001,100.0000000001,100.000000536,100,99.9999999999,100.0000005611,99.9999993091,99.9999997354,100.0000004165,99.9999994376,100.0000012715,99.9999999144,99.9999991901,"USD million (Historic Current Prices, Fixed 2022 Exchange Rates)",1.0053353541,1.1399784736,1.2733392849,1.4438872455,1.8824391543,2.6287467613,3.2801630319,4.1957363177,6.2839870316,8.4128872348,11.0980559463,13.8505460286,15.06539726,17.7633170236,20.1720611095,"GBP million (Historic Current Prices, Fixed 2022 Exchange Rates)",0.7373801335,0.8361363952,0.9339521265,1.0590433982,1.3807066758,1.9280985492,2.405890775,3.077433409,4.6090960366,6.1705737162,8.1400558943,10.1589160646,11.0499691441,13.0288037958,14.7955376805,"EUR million (Historic Current Prices, Fixed 2022 Exchange Rates)",0.8696297613,0.9860980257,1.1014570749,1.2489835512,1.6283373561,2.2739043338,2.8373889199,3.6293731815,5.4357405419,7.2772703041,9.5999804487,11.9809245621,13.0317886167,15.3655286075,17.4491274146,"CHF million (Historic Current Prices, Fixed 2022 Exchange Rates)",0.88933527,1.0084426649,1.1264157101,1.2772850852,1.6652349157,2.3254302172,2.9016831686,3.7116135187,5.5589125369,7.4421707247,9.8175126754,12.2524081565,13.327084426,15.7137061555,17.8445185887,"JPY million (Historic Current Prices, Fixed 2022 Exchange Rates)",107.6110539658,122.0232478028,136.2981834289,154.5536299505,201.4962078003,281.3809426273,351.1085128,449.1114387522,672.6377072286,900.5150953223,1187.9354411218,1482.5618636156,1612.5994882699,1901.384706147,2159.2165716606,,,,,,,,,,,,,,,,,"USD million (Historic Current Prices, Fixed 2022 Exchange Rates)",13.3928563153,11.6985376828,13.393756294,30.3730024748,39.6457758183,24.7804878048,27.9124323049,49.7707805211,33.8781762671,31.9173267936,24.8015516917,8.7711432383,17.9080559046,13.5602155987,2017-2022,139.7757220147,19.1135152099
Asia Pacific,India,Snacks,2023,"Sweet Biscuits, Snack Bars and Fruit Snacks",    Snack Bars,2,Retail Value RSP,  Retail Offline,2,100.0000007299,100.0000000001,100.0000000001,100.0000000001,97.7000005401,96.499999907,93.4999996838,88.5979998447,85.9999988483,81.6999979775,77.6999978568,72.0000000162,71.921830391,72.0435978673,71.5526407468,"USD million (Historic Current Prices, Fixed 2022 Exchange Rates)",1.0053353541,1.1399784736,1.2733392849,1.4438872455,1.839143054,2.5367406222,3.0669524245,3.7173384354,5.4042288121,6.8733287189,8.6231891965,9.9723931989,10.8353093273,12.7973326953,14.4336425338,"GBP million (Historic Current Prices, Fixed 2022 Exchange Rates)",0.7373801335,0.8361363952,0.9339521265,1.0590433982,1.3489504225,1.8606150982,2.2495078671,2.7265444316,3.9638225658,5.0413586147,6.324823229,7.3144196093,7.947339965,9.3864190216,10.5865980088,"EUR million (Historic Current Prices, Fixed 2022 Exchange Rates)",0.8696297613,0.9860980257,1.1014570749,1.2489835512,1.5908855971,2.19431768,2.6529586312,3.2155520276,4.6747368357,5.945529707,7.4591845718,8.6262657352,9.3727007866,11.0698796497,12.4853115535,"CHF million (Historic Current Prices, Fixed 2022 Exchange Rates)",0.88933527,1.0084426649,1.1264157101,1.2772850852,1.6269345129,2.2440401574,2.7130737535,3.2884153211,4.7806647507,6.0802533476,7.6282071066,8.8217339243,9.5850829351,11.3207192824,12.7682243822,"JPY million (Historic Current Prices, Fixed 2022 Exchange Rates)",107.6110539658,122.0232478028,136.2981834289,154.5536299505,196.8617950541,271.5326093735,328.286458358,397.9037495757,578.4684244663,735.720816612,923.0258084476,1067.4445480472,1159.8110540923,1369.8259527787,1544.9764889771,,,,,,,,,,,,,,,,,"USD million (Historic Current Prices, Fixed 2022 Exchange Rates)",13.3928563153,11.6985376828,13.393756294,27.3744234394,37.9305767779,20.9013013632,21.2062634462,45.3789830036,27.1842654663,25.4587049335,15.6462298538,8.653049586,18.1076821044,12.78633507,2017-2022,109.9949402127,15.9956668922
